debate_id,t_id,direction,heuristic,category,branches_abv,branches,ranking_abv,ranking
16790,16790.1,weakening,weak to strong,pro-branches,"['Pb1', 'Pb2']","[['16790.1083', '16790.1171', '16790.1186', '16790.1204', '16790.1202', '16790.34', '16790.415', '16790.1183', '16790.1174', '16790.186', '16790.15', '16790.359', '16790.960', '16790.356', '16790.111', '16790.1176', '16790.264', '16790.599', '16790.1179', '16790.1057', '16790.174', '16790.1181', '16790.1041'], ['16790.1085', '16790.1081', '16790.1022', '16790.1275', '16790.55', '16790.449', '16790.600', '16790.423', '16790.76', '16790.318', '16790.113', '16790.1234', '16790.114', '16790.105', '16790.317', '16790.1232', '16790.417', '16790.338', '16790.256', '16790.1220', '16790.282', '16790.6', '16790.472', '16790.468', '16790.258', '16790.409', '16790.1226', '16790.470', '16790.1228', '16790.471', '16790.242', '16790.254', '16790.30', '16790.263', '16790.166', '16790.964', '16790.1108', '16790.1236', '16790.1110', '16790.1043', '16790.322', '16790.1196', '16790.269', '16790.574', '16790.1279', '16790.425', '16790.559', '16790.424', '16790.422', '16790.454', '16790.1277', '16790.455', '16790.1073', '16790.52', '16790.572', '16790.1216', '16790.1125', '16790.117', '16790.458', '16790.1281', '16790.309', '16790.283', '16790.221', '16790.14', '16790.275', '16790.1273', '16790.1271', '16790.272', '16790.1252', '16790.1269', '16790.345', '16790.361', '16790.348', '16790.579', '16790.594', '16790.1267', '16790.593', '16790.591', '16790.273', '16790.276', '16790.274', '16790.8', '16790.1259', '16790.267', '16790.109']]","['Pb1', 'Pb2']","[['16790.1083', '16790.1171', '16790.1186', '16790.1204', '16790.1202', '16790.34', '16790.415', '16790.1183', '16790.1174', '16790.186', '16790.15', '16790.359', '16790.960', '16790.356', '16790.111', '16790.1176', '16790.264', '16790.599', '16790.1179', '16790.1057', '16790.174', '16790.1181', '16790.1041'], ['16790.1085', '16790.1081', '16790.1022', '16790.1275', '16790.55', '16790.449', '16790.600', '16790.423', '16790.76', '16790.318', '16790.113', '16790.1234', '16790.114', '16790.105', '16790.317', '16790.1232', '16790.417', '16790.338', '16790.256', '16790.1220', '16790.282', '16790.6', '16790.472', '16790.468', '16790.258', '16790.409', '16790.1226', '16790.470', '16790.1228', '16790.471', '16790.242', '16790.254', '16790.30', '16790.263', '16790.166', '16790.964', '16790.1108', '16790.1236', '16790.1110', '16790.1043', '16790.322', '16790.1196', '16790.269', '16790.574', '16790.1279', '16790.425', '16790.559', '16790.424', '16790.422', '16790.454', '16790.1277', '16790.455', '16790.1073', '16790.52', '16790.572', '16790.1216', '16790.1125', '16790.117', '16790.458', '16790.1281', '16790.309', '16790.283', '16790.221', '16790.14', '16790.275', '16790.1273', '16790.1271', '16790.272', '16790.1252', '16790.1269', '16790.345', '16790.361', '16790.348', '16790.579', '16790.594', '16790.1267', '16790.593', '16790.591', '16790.273', '16790.276', '16790.274', '16790.8', '16790.1259', '16790.267', '16790.109']]"
16790,16790.1,weakening,strong to weak,pro-branches,"['Pb1', 'Pb2']","[['16790.1083', '16790.1171', '16790.1186', '16790.1204', '16790.1202', '16790.34', '16790.415', '16790.1183', '16790.1174', '16790.186', '16790.15', '16790.359', '16790.960', '16790.356', '16790.111', '16790.1176', '16790.264', '16790.599', '16790.1179', '16790.1057', '16790.174', '16790.1181', '16790.1041'], ['16790.1085', '16790.1081', '16790.1022', '16790.1275', '16790.55', '16790.449', '16790.600', '16790.423', '16790.76', '16790.318', '16790.113', '16790.1234', '16790.114', '16790.105', '16790.317', '16790.1232', '16790.417', '16790.338', '16790.256', '16790.1220', '16790.282', '16790.6', '16790.472', '16790.468', '16790.258', '16790.409', '16790.1226', '16790.470', '16790.1228', '16790.471', '16790.242', '16790.254', '16790.30', '16790.263', '16790.166', '16790.964', '16790.1108', '16790.1236', '16790.1110', '16790.1043', '16790.322', '16790.1196', '16790.269', '16790.574', '16790.1279', '16790.425', '16790.559', '16790.424', '16790.422', '16790.454', '16790.1277', '16790.455', '16790.1073', '16790.52', '16790.572', '16790.1216', '16790.1125', '16790.117', '16790.458', '16790.1281', '16790.309', '16790.283', '16790.221', '16790.14', '16790.275', '16790.1273', '16790.1271', '16790.272', '16790.1252', '16790.1269', '16790.345', '16790.361', '16790.348', '16790.579', '16790.594', '16790.1267', '16790.593', '16790.591', '16790.273', '16790.276', '16790.274', '16790.8', '16790.1259', '16790.267', '16790.109']]","['Pb2', 'Pb1']","[['16790.1085', '16790.1081', '16790.1022', '16790.1275', '16790.55', '16790.449', '16790.600', '16790.423', '16790.76', '16790.318', '16790.113', '16790.1234', '16790.114', '16790.105', '16790.317', '16790.1232', '16790.417', '16790.338', '16790.256', '16790.1220', '16790.282', '16790.6', '16790.472', '16790.468', '16790.258', '16790.409', '16790.1226', '16790.470', '16790.1228', '16790.471', '16790.242', '16790.254', '16790.30', '16790.263', '16790.166', '16790.964', '16790.1108', '16790.1236', '16790.1110', '16790.1043', '16790.322', '16790.1196', '16790.269', '16790.574', '16790.1279', '16790.425', '16790.559', '16790.424', '16790.422', '16790.454', '16790.1277', '16790.455', '16790.1073', '16790.52', '16790.572', '16790.1216', '16790.1125', '16790.117', '16790.458', '16790.1281', '16790.309', '16790.283', '16790.221', '16790.14', '16790.275', '16790.1273', '16790.1271', '16790.272', '16790.1252', '16790.1269', '16790.345', '16790.361', '16790.348', '16790.579', '16790.594', '16790.1267', '16790.593', '16790.591', '16790.273', '16790.276', '16790.274', '16790.8', '16790.1259', '16790.267', '16790.109'], ['16790.1083', '16790.1171', '16790.1186', '16790.1204', '16790.1202', '16790.34', '16790.415', '16790.1183', '16790.1174', '16790.186', '16790.15', '16790.359', '16790.960', '16790.356', '16790.111', '16790.1176', '16790.264', '16790.599', '16790.1179', '16790.1057', '16790.174', '16790.1181', '16790.1041']]"
16790,16790.1,weakening,small to large,pro-branches,"['Pb1', 'Pb2']","[['16790.1083', '16790.1171', '16790.1186', '16790.1204', '16790.1202', '16790.34', '16790.415', '16790.1183', '16790.1174', '16790.186', '16790.15', '16790.359', '16790.960', '16790.356', '16790.111', '16790.1176', '16790.264', '16790.599', '16790.1179', '16790.1057', '16790.174', '16790.1181', '16790.1041'], ['16790.1085', '16790.1081', '16790.1022', '16790.1275', '16790.55', '16790.449', '16790.600', '16790.423', '16790.76', '16790.318', '16790.113', '16790.1234', '16790.114', '16790.105', '16790.317', '16790.1232', '16790.417', '16790.338', '16790.256', '16790.1220', '16790.282', '16790.6', '16790.472', '16790.468', '16790.258', '16790.409', '16790.1226', '16790.470', '16790.1228', '16790.471', '16790.242', '16790.254', '16790.30', '16790.263', '16790.166', '16790.964', '16790.1108', '16790.1236', '16790.1110', '16790.1043', '16790.322', '16790.1196', '16790.269', '16790.574', '16790.1279', '16790.425', '16790.559', '16790.424', '16790.422', '16790.454', '16790.1277', '16790.455', '16790.1073', '16790.52', '16790.572', '16790.1216', '16790.1125', '16790.117', '16790.458', '16790.1281', '16790.309', '16790.283', '16790.221', '16790.14', '16790.275', '16790.1273', '16790.1271', '16790.272', '16790.1252', '16790.1269', '16790.345', '16790.361', '16790.348', '16790.579', '16790.594', '16790.1267', '16790.593', '16790.591', '16790.273', '16790.276', '16790.274', '16790.8', '16790.1259', '16790.267', '16790.109']]","['Pb1', 'Pb2']","[['16790.1083', '16790.1171', '16790.1186', '16790.1204', '16790.1202', '16790.34', '16790.415', '16790.1183', '16790.1174', '16790.186', '16790.15', '16790.359', '16790.960', '16790.356', '16790.111', '16790.1176', '16790.264', '16790.599', '16790.1179', '16790.1057', '16790.174', '16790.1181', '16790.1041'], ['16790.1085', '16790.1081', '16790.1022', '16790.1275', '16790.55', '16790.449', '16790.600', '16790.423', '16790.76', '16790.318', '16790.113', '16790.1234', '16790.114', '16790.105', '16790.317', '16790.1232', '16790.417', '16790.338', '16790.256', '16790.1220', '16790.282', '16790.6', '16790.472', '16790.468', '16790.258', '16790.409', '16790.1226', '16790.470', '16790.1228', '16790.471', '16790.242', '16790.254', '16790.30', '16790.263', '16790.166', '16790.964', '16790.1108', '16790.1236', '16790.1110', '16790.1043', '16790.322', '16790.1196', '16790.269', '16790.574', '16790.1279', '16790.425', '16790.559', '16790.424', '16790.422', '16790.454', '16790.1277', '16790.455', '16790.1073', '16790.52', '16790.572', '16790.1216', '16790.1125', '16790.117', '16790.458', '16790.1281', '16790.309', '16790.283', '16790.221', '16790.14', '16790.275', '16790.1273', '16790.1271', '16790.272', '16790.1252', '16790.1269', '16790.345', '16790.361', '16790.348', '16790.579', '16790.594', '16790.1267', '16790.593', '16790.591', '16790.273', '16790.276', '16790.274', '16790.8', '16790.1259', '16790.267', '16790.109']]"
16790,16790.1,weakening,weak to strong,con-branches,"['Cb1', 'Cb2']","[['16790.1087', '16790.4', '16790.234', '16790.986', '16790.428', '16790.1239', '16790.321', '16790.249', '16790.50', '16790.1162', '16790.212', '16790.1166', '16790.207', '16790.18', '16790.1150', '16790.1153', '16790.64', '16790.19', '16790.1135', '16790.1138', '16790.260', '16790.1242', '16790.1247', '16790.122', '16790.1245', '16790.83', '16790.1156', '16790.152', '16790.65', '16790.1158', '16790.35', '16790.1146', '16790.124', '16790.1144', '16790.443', '16790.268', '16790.88', '16790.40', '16790.1160', '16790.159', '16790.1091', '16790.1140', '16790.976', '16790.980', '16790.1077', '16790.3', '16790.215', '16790.39', '16790.1148', '16790.48', '16790.1128', '16790.962', '16790.1142', '16790.1027', '16790.313', '16790.1169', '16790.1006'], ['16790.1089', '16790.1120', '16790.1190', '16790.1194', '16790.1192', '16790.1188', '16790.288', '16790.952', '16790.36', '16790.1249', '16790.154', '16790.1210', '16790.72', '16790.208', '16790.484', '16790.32', '16790.130', '16790.33', '16790.563', '16790.178', '16790.1198', '16790.219', '16790.1200', '16790.528', '16790.1207', '16790.240']]","['Cb2', 'Cb1']","[['16790.1089', '16790.1120', '16790.1190', '16790.1194', '16790.1192', '16790.1188', '16790.288', '16790.952', '16790.36', '16790.1249', '16790.154', '16790.1210', '16790.72', '16790.208', '16790.484', '16790.32', '16790.130', '16790.33', '16790.563', '16790.178', '16790.1198', '16790.219', '16790.1200', '16790.528', '16790.1207', '16790.240'], ['16790.1087', '16790.4', '16790.234', '16790.986', '16790.428', '16790.1239', '16790.321', '16790.249', '16790.50', '16790.1162', '16790.212', '16790.1166', '16790.207', '16790.18', '16790.1150', '16790.1153', '16790.64', '16790.19', '16790.1135', '16790.1138', '16790.260', '16790.1242', '16790.1247', '16790.122', '16790.1245', '16790.83', '16790.1156', '16790.152', '16790.65', '16790.1158', '16790.35', '16790.1146', '16790.124', '16790.1144', '16790.443', '16790.268', '16790.88', '16790.40', '16790.1160', '16790.159', '16790.1091', '16790.1140', '16790.976', '16790.980', '16790.1077', '16790.3', '16790.215', '16790.39', '16790.1148', '16790.48', '16790.1128', '16790.962', '16790.1142', '16790.1027', '16790.313', '16790.1169', '16790.1006']]"
16790,16790.1,weakening,strong to weak,con-branches,"['Cb1', 'Cb2']","[['16790.1087', '16790.4', '16790.234', '16790.986', '16790.428', '16790.1239', '16790.321', '16790.249', '16790.50', '16790.1162', '16790.212', '16790.1166', '16790.207', '16790.18', '16790.1150', '16790.1153', '16790.64', '16790.19', '16790.1135', '16790.1138', '16790.260', '16790.1242', '16790.1247', '16790.122', '16790.1245', '16790.83', '16790.1156', '16790.152', '16790.65', '16790.1158', '16790.35', '16790.1146', '16790.124', '16790.1144', '16790.443', '16790.268', '16790.88', '16790.40', '16790.1160', '16790.159', '16790.1091', '16790.1140', '16790.976', '16790.980', '16790.1077', '16790.3', '16790.215', '16790.39', '16790.1148', '16790.48', '16790.1128', '16790.962', '16790.1142', '16790.1027', '16790.313', '16790.1169', '16790.1006'], ['16790.1089', '16790.1120', '16790.1190', '16790.1194', '16790.1192', '16790.1188', '16790.288', '16790.952', '16790.36', '16790.1249', '16790.154', '16790.1210', '16790.72', '16790.208', '16790.484', '16790.32', '16790.130', '16790.33', '16790.563', '16790.178', '16790.1198', '16790.219', '16790.1200', '16790.528', '16790.1207', '16790.240']]","['Cb1', 'Cb2']","[['16790.1087', '16790.4', '16790.234', '16790.986', '16790.428', '16790.1239', '16790.321', '16790.249', '16790.50', '16790.1162', '16790.212', '16790.1166', '16790.207', '16790.18', '16790.1150', '16790.1153', '16790.64', '16790.19', '16790.1135', '16790.1138', '16790.260', '16790.1242', '16790.1247', '16790.122', '16790.1245', '16790.83', '16790.1156', '16790.152', '16790.65', '16790.1158', '16790.35', '16790.1146', '16790.124', '16790.1144', '16790.443', '16790.268', '16790.88', '16790.40', '16790.1160', '16790.159', '16790.1091', '16790.1140', '16790.976', '16790.980', '16790.1077', '16790.3', '16790.215', '16790.39', '16790.1148', '16790.48', '16790.1128', '16790.962', '16790.1142', '16790.1027', '16790.313', '16790.1169', '16790.1006'], ['16790.1089', '16790.1120', '16790.1190', '16790.1194', '16790.1192', '16790.1188', '16790.288', '16790.952', '16790.36', '16790.1249', '16790.154', '16790.1210', '16790.72', '16790.208', '16790.484', '16790.32', '16790.130', '16790.33', '16790.563', '16790.178', '16790.1198', '16790.219', '16790.1200', '16790.528', '16790.1207', '16790.240']]"
16790,16790.1,weakening,small to large,con-branches,"['Cb1', 'Cb2']","[['16790.1087', '16790.4', '16790.234', '16790.986', '16790.428', '16790.1239', '16790.321', '16790.249', '16790.50', '16790.1162', '16790.212', '16790.1166', '16790.207', '16790.18', '16790.1150', '16790.1153', '16790.64', '16790.19', '16790.1135', '16790.1138', '16790.260', '16790.1242', '16790.1247', '16790.122', '16790.1245', '16790.83', '16790.1156', '16790.152', '16790.65', '16790.1158', '16790.35', '16790.1146', '16790.124', '16790.1144', '16790.443', '16790.268', '16790.88', '16790.40', '16790.1160', '16790.159', '16790.1091', '16790.1140', '16790.976', '16790.980', '16790.1077', '16790.3', '16790.215', '16790.39', '16790.1148', '16790.48', '16790.1128', '16790.962', '16790.1142', '16790.1027', '16790.313', '16790.1169', '16790.1006'], ['16790.1089', '16790.1120', '16790.1190', '16790.1194', '16790.1192', '16790.1188', '16790.288', '16790.952', '16790.36', '16790.1249', '16790.154', '16790.1210', '16790.72', '16790.208', '16790.484', '16790.32', '16790.130', '16790.33', '16790.563', '16790.178', '16790.1198', '16790.219', '16790.1200', '16790.528', '16790.1207', '16790.240']]","['Cb2', 'Cb1']","[['16790.1089', '16790.1120', '16790.1190', '16790.1194', '16790.1192', '16790.1188', '16790.288', '16790.952', '16790.36', '16790.1249', '16790.154', '16790.1210', '16790.72', '16790.208', '16790.484', '16790.32', '16790.130', '16790.33', '16790.563', '16790.178', '16790.1198', '16790.219', '16790.1200', '16790.528', '16790.1207', '16790.240'], ['16790.1087', '16790.4', '16790.234', '16790.986', '16790.428', '16790.1239', '16790.321', '16790.249', '16790.50', '16790.1162', '16790.212', '16790.1166', '16790.207', '16790.18', '16790.1150', '16790.1153', '16790.64', '16790.19', '16790.1135', '16790.1138', '16790.260', '16790.1242', '16790.1247', '16790.122', '16790.1245', '16790.83', '16790.1156', '16790.152', '16790.65', '16790.1158', '16790.35', '16790.1146', '16790.124', '16790.1144', '16790.443', '16790.268', '16790.88', '16790.40', '16790.1160', '16790.159', '16790.1091', '16790.1140', '16790.976', '16790.980', '16790.1077', '16790.3', '16790.215', '16790.39', '16790.1148', '16790.48', '16790.1128', '16790.962', '16790.1142', '16790.1027', '16790.313', '16790.1169', '16790.1006']]"
16790,16790.1,weakening,weak to strong,unweakened pro-branches,"['UnWPb1', 'UnWPb2']","[['16790.1083', '16790.15', '16790.359', '16790.356'], ['16790.1085', '16790.1081', '16790.1022', '16790.55', '16790.600', '16790.338', '16790.6', '16790.242', '16790.30', '16790.263', '16790.14', '16790.272', '16790.276', '16790.8', '16790.267']]","['UnWPb1', 'UnWPb2']","[['16790.1083', '16790.15', '16790.359', '16790.356'], ['16790.1085', '16790.1081', '16790.1022', '16790.55', '16790.600', '16790.338', '16790.6', '16790.242', '16790.30', '16790.263', '16790.14', '16790.272', '16790.276', '16790.8', '16790.267']]"
16790,16790.1,weakening,strong to weak,unweakened pro-branches,"['UnWPb1', 'UnWPb2']","[['16790.1083', '16790.15', '16790.359', '16790.356'], ['16790.1085', '16790.1081', '16790.1022', '16790.55', '16790.600', '16790.338', '16790.6', '16790.242', '16790.30', '16790.263', '16790.14', '16790.272', '16790.276', '16790.8', '16790.267']]","['UnWPb2', 'UnWPb1']","[['16790.1085', '16790.1081', '16790.1022', '16790.55', '16790.600', '16790.338', '16790.6', '16790.242', '16790.30', '16790.263', '16790.14', '16790.272', '16790.276', '16790.8', '16790.267'], ['16790.1083', '16790.15', '16790.359', '16790.356']]"
16790,16790.1,weakening,small to large,unweakened pro-branches,"['UnWPb1', 'UnWPb2']","[['16790.1083', '16790.15', '16790.359', '16790.356'], ['16790.1085', '16790.1081', '16790.1022', '16790.55', '16790.600', '16790.338', '16790.6', '16790.242', '16790.30', '16790.263', '16790.14', '16790.272', '16790.276', '16790.8', '16790.267']]","['UnWPb1', 'UnWPb2']","[['16790.1083', '16790.15', '16790.359', '16790.356'], ['16790.1085', '16790.1081', '16790.1022', '16790.55', '16790.600', '16790.338', '16790.6', '16790.242', '16790.30', '16790.263', '16790.14', '16790.272', '16790.276', '16790.8', '16790.267']]"
16790,16790.1,weakening,weak to strong,unweakened con-branches,"['UnWCb1', 'UnWCb2']","[['16790.1087', '16790.4', '16790.234', '16790.321', '16790.18', '16790.19', '16790.1135', '16790.1138', '16790.1091', '16790.976', '16790.3', '16790.962', '16790.1027'], ['16790.1089', '16790.1120', '16790.1188']]","['UnWCb2', 'UnWCb1']","[['16790.1089', '16790.1120', '16790.1188'], ['16790.1087', '16790.4', '16790.234', '16790.321', '16790.18', '16790.19', '16790.1135', '16790.1138', '16790.1091', '16790.976', '16790.3', '16790.962', '16790.1027']]"
