debate_id,t_id,direction,heuristic,category,branches_abv,branches,ranking_abv,ranking
6116,6116.1,weakening,weak to strong,pro-branches,"['Pb1', 'Pb2', 'Pb3', 'Pb4', 'Pb5']","[['6116.3', '6116.708', '6116.42', '6116.587', '6116.60', '6116.31', '6116.148', '6116.130', '6116.92', '6116.103', '6116.472'], ['6116.4', '6116.119', '6116.122', '6116.496', '6116.493', '6116.29', '6116.498', '6116.500', '6116.46', '6116.194', '6116.91', '6116.11', '6116.585', '6116.95', '6116.133'], ['6116.40', '6116.7', '6116.274', '6116.630', '6116.131', '6116.5', '6116.159', '6116.512', '6116.51', '6116.123', '6116.85', '6116.120', '6116.84', '6116.514', '6116.90', '6116.69', '6116.180', '6116.18', '6116.157', '6116.21', '6116.20', '6116.32', '6116.158', '6116.179', '6116.204', '6116.49', '6116.164', '6116.163', '6116.266', '6116.267', '6116.268', '6116.185', '6116.19', '6116.458', '6116.259', '6116.27', '6116.57', '6116.81', '6116.607', '6116.89', '6116.56', '6116.82', '6116.605', '6116.99', '6116.44', '6116.62', '6116.445', '6116.464', '6116.265', '6116.169'], ['6116.55', '6116.612', '6116.542', '6116.538', '6116.536', '6116.602', '6116.600', '6116.66', '6116.160', '6116.74'], ['6116.656', '6116.696', '6116.694', '6116.692']]","['Pb4', 'Pb1', 'Pb2', 'Pb3', 'Pb5']","[['6116.55', '6116.612', '6116.542', '6116.538', '6116.536', '6116.602', '6116.600', '6116.66', '6116.160', '6116.74'], ['6116.3', '6116.708', '6116.42', '6116.587', '6116.60', '6116.31', '6116.148', '6116.130', '6116.92', '6116.103', '6116.472'], ['6116.4', '6116.119', '6116.122', '6116.496', '6116.493', '6116.29', '6116.498', '6116.500', '6116.46', '6116.194', '6116.91', '6116.11', '6116.585', '6116.95', '6116.133'], ['6116.40', '6116.7', '6116.274', '6116.630', '6116.131', '6116.5', '6116.159', '6116.512', '6116.51', '6116.123', '6116.85', '6116.120', '6116.84', '6116.514', '6116.90', '6116.69', '6116.180', '6116.18', '6116.157', '6116.21', '6116.20', '6116.32', '6116.158', '6116.179', '6116.204', '6116.49', '6116.164', '6116.163', '6116.266', '6116.267', '6116.268', '6116.185', '6116.19', '6116.458', '6116.259', '6116.27', '6116.57', '6116.81', '6116.607', '6116.89', '6116.56', '6116.82', '6116.605', '6116.99', '6116.44', '6116.62', '6116.445', '6116.464', '6116.265', '6116.169'], ['6116.656', '6116.696', '6116.694', '6116.692']]"
6116,6116.1,weakening,strong to weak,pro-branches,"['Pb1', 'Pb2', 'Pb3', 'Pb4', 'Pb5']","[['6116.3', '6116.708', '6116.42', '6116.587', '6116.60', '6116.31', '6116.148', '6116.130', '6116.92', '6116.103', '6116.472'], ['6116.4', '6116.119', '6116.122', '6116.496', '6116.493', '6116.29', '6116.498', '6116.500', '6116.46', '6116.194', '6116.91', '6116.11', '6116.585', '6116.95', '6116.133'], ['6116.40', '6116.7', '6116.274', '6116.630', '6116.131', '6116.5', '6116.159', '6116.512', '6116.51', '6116.123', '6116.85', '6116.120', '6116.84', '6116.514', '6116.90', '6116.69', '6116.180', '6116.18', '6116.157', '6116.21', '6116.20', '6116.32', '6116.158', '6116.179', '6116.204', '6116.49', '6116.164', '6116.163', '6116.266', '6116.267', '6116.268', '6116.185', '6116.19', '6116.458', '6116.259', '6116.27', '6116.57', '6116.81', '6116.607', '6116.89', '6116.56', '6116.82', '6116.605', '6116.99', '6116.44', '6116.62', '6116.445', '6116.464', '6116.265', '6116.169'], ['6116.55', '6116.612', '6116.542', '6116.538', '6116.536', '6116.602', '6116.600', '6116.66', '6116.160', '6116.74'], ['6116.656', '6116.696', '6116.694', '6116.692']]","['Pb5', 'Pb3', 'Pb2', 'Pb1', 'Pb4']","[['6116.656', '6116.696', '6116.694', '6116.692'], ['6116.40', '6116.7', '6116.274', '6116.630', '6116.131', '6116.5', '6116.159', '6116.512', '6116.51', '6116.123', '6116.85', '6116.120', '6116.84', '6116.514', '6116.90', '6116.69', '6116.180', '6116.18', '6116.157', '6116.21', '6116.20', '6116.32', '6116.158', '6116.179', '6116.204', '6116.49', '6116.164', '6116.163', '6116.266', '6116.267', '6116.268', '6116.185', '6116.19', '6116.458', '6116.259', '6116.27', '6116.57', '6116.81', '6116.607', '6116.89', '6116.56', '6116.82', '6116.605', '6116.99', '6116.44', '6116.62', '6116.445', '6116.464', '6116.265', '6116.169'], ['6116.4', '6116.119', '6116.122', '6116.496', '6116.493', '6116.29', '6116.498', '6116.500', '6116.46', '6116.194', '6116.91', '6116.11', '6116.585', '6116.95', '6116.133'], ['6116.3', '6116.708', '6116.42', '6116.587', '6116.60', '6116.31', '6116.148', '6116.130', '6116.92', '6116.103', '6116.472'], ['6116.55', '6116.612', '6116.542', '6116.538', '6116.536', '6116.602', '6116.600', '6116.66', '6116.160', '6116.74']]"
6116,6116.1,weakening,small to large,pro-branches,"['Pb1', 'Pb2', 'Pb3', 'Pb4', 'Pb5']","[['6116.3', '6116.708', '6116.42', '6116.587', '6116.60', '6116.31', '6116.148', '6116.130', '6116.92', '6116.103', '6116.472'], ['6116.4', '6116.119', '6116.122', '6116.496', '6116.493', '6116.29', '6116.498', '6116.500', '6116.46', '6116.194', '6116.91', '6116.11', '6116.585', '6116.95', '6116.133'], ['6116.40', '6116.7', '6116.274', '6116.630', '6116.131', '6116.5', '6116.159', '6116.512', '6116.51', '6116.123', '6116.85', '6116.120', '6116.84', '6116.514', '6116.90', '6116.69', '6116.180', '6116.18', '6116.157', '6116.21', '6116.20', '6116.32', '6116.158', '6116.179', '6116.204', '6116.49', '6116.164', '6116.163', '6116.266', '6116.267', '6116.268', '6116.185', '6116.19', '6116.458', '6116.259', '6116.27', '6116.57', '6116.81', '6116.607', '6116.89', '6116.56', '6116.82', '6116.605', '6116.99', '6116.44', '6116.62', '6116.445', '6116.464', '6116.265', '6116.169'], ['6116.55', '6116.612', '6116.542', '6116.538', '6116.536', '6116.602', '6116.600', '6116.66', '6116.160', '6116.74'], ['6116.656', '6116.696', '6116.694', '6116.692']]","['Pb5', 'Pb4', 'Pb1', 'Pb2', 'Pb3']","[['6116.656', '6116.696', '6116.694', '6116.692'], ['6116.55', '6116.612', '6116.542', '6116.538', '6116.536', '6116.602', '6116.600', '6116.66', '6116.160', '6116.74'], ['6116.3', '6116.708', '6116.42', '6116.587', '6116.60', '6116.31', '6116.148', '6116.130', '6116.92', '6116.103', '6116.472'], ['6116.4', '6116.119', '6116.122', '6116.496', '6116.493', '6116.29', '6116.498', '6116.500', '6116.46', '6116.194', '6116.91', '6116.11', '6116.585', '6116.95', '6116.133'], ['6116.40', '6116.7', '6116.274', '6116.630', '6116.131', '6116.5', '6116.159', '6116.512', '6116.51', '6116.123', '6116.85', '6116.120', '6116.84', '6116.514', '6116.90', '6116.69', '6116.180', '6116.18', '6116.157', '6116.21', '6116.20', '6116.32', '6116.158', '6116.179', '6116.204', '6116.49', '6116.164', '6116.163', '6116.266', '6116.267', '6116.268', '6116.185', '6116.19', '6116.458', '6116.259', '6116.27', '6116.57', '6116.81', '6116.607', '6116.89', '6116.56', '6116.82', '6116.605', '6116.99', '6116.44', '6116.62', '6116.445', '6116.464', '6116.265', '6116.169']]"
6116,6116.1,weakening,weak to strong,con-branches,"['Cb1', 'Cb2', 'Cb3', 'Cb4']","[['6116.2', '6116.482', '6116.664', '6116.486', '6116.226', '6116.480', '6116.474', '6116.478', '6116.476', '6116.50', '6116.561', '6116.531', '6116.161', '6116.620', '6116.54', '6116.529', '6116.153', '6116.53', '6116.151', '6116.8', '6116.488'], ['6116.17', '6116.636', '6116.650', '6116.570', '6116.540', '6116.582', '6116.626', '6116.624', '6116.548', '6116.622', '6116.546', '6116.580', '6116.578', '6116.544', '6116.447', '6116.616', '6116.563', '6116.591', '6116.449', '6116.618', '6116.567', '6116.565', '6116.6', '6116.702', '6116.676', '6116.129', '6116.508', '6116.506', '6116.686', '6116.684', '6116.550', '6116.559', '6116.678', '6116.127', '6116.522', '6116.520', '6116.12', '6116.35', '6116.116', '6116.37', '6116.75', '6116.553', '6116.150', '6116.556', '6116.534', '6116.203', '6116.527', '6116.202'], ['6116.16', '6116.65', '6116.79', '6116.78', '6116.205', '6116.41', '6116.462', '6116.212', '6116.47', '6116.100', '6116.443', '6116.26', '6116.516', '6116.39', '6116.96', '6116.107', '6116.235', '6116.525', '6116.460', '6116.25', '6116.67', '6116.139', '6116.22', '6116.596', '6116.594', '6116.491', '6116.144', '6116.72', '6116.238'], ['6116.94', '6116.634', '6116.654', '6116.502', '6116.504', '6116.118', '6116.146', '6116.101', '6116.197', '6116.112']]","['Cb1', 'Cb3', 'Cb4', 'Cb2']","[['6116.2', '6116.482', '6116.664', '6116.486', '6116.226', '6116.480', '6116.474', '6116.478', '6116.476', '6116.50', '6116.561', '6116.531', '6116.161', '6116.620', '6116.54', '6116.529', '6116.153', '6116.53', '6116.151', '6116.8', '6116.488'], ['6116.16', '6116.65', '6116.79', '6116.78', '6116.205', '6116.41', '6116.462', '6116.212', '6116.47', '6116.100', '6116.443', '6116.26', '6116.516', '6116.39', '6116.96', '6116.107', '6116.235', '6116.525', '6116.460', '6116.25', '6116.67', '6116.139', '6116.22', '6116.596', '6116.594', '6116.491', '6116.144', '6116.72', '6116.238'], ['6116.94', '6116.634', '6116.654', '6116.502', '6116.504', '6116.118', '6116.146', '6116.101', '6116.197', '6116.112'], ['6116.17', '6116.636', '6116.650', '6116.570', '6116.540', '6116.582', '6116.626', '6116.624', '6116.548', '6116.622', '6116.546', '6116.580', '6116.578', '6116.544', '6116.447', '6116.616', '6116.563', '6116.591', '6116.449', '6116.618', '6116.567', '6116.565', '6116.6', '6116.702', '6116.676', '6116.129', '6116.508', '6116.506', '6116.686', '6116.684', '6116.550', '6116.559', '6116.678', '6116.127', '6116.522', '6116.520', '6116.12', '6116.35', '6116.116', '6116.37', '6116.75', '6116.553', '6116.150', '6116.556', '6116.534', '6116.203', '6116.527', '6116.202']]"
6116,6116.1,weakening,strong to weak,con-branches,"['Cb1', 'Cb2', 'Cb3', 'Cb4']","[['6116.2', '6116.482', '6116.664', '6116.486', '6116.226', '6116.480', '6116.474', '6116.478', '6116.476', '6116.50', '6116.561', '6116.531', '6116.161', '6116.620', '6116.54', '6116.529', '6116.153', '6116.53', '6116.151', '6116.8', '6116.488'], ['6116.17', '6116.636', '6116.650', '6116.570', '6116.540', '6116.582', '6116.626', '6116.624', '6116.548', '6116.622', '6116.546', '6116.580', '6116.578', '6116.544', '6116.447', '6116.616', '6116.563', '6116.591', '6116.449', '6116.618', '6116.567', '6116.565', '6116.6', '6116.702', '6116.676', '6116.129', '6116.508', '6116.506', '6116.686', '6116.684', '6116.550', '6116.559', '6116.678', '6116.127', '6116.522', '6116.520', '6116.12', '6116.35', '6116.116', '6116.37', '6116.75', '6116.553', '6116.150', '6116.556', '6116.534', '6116.203', '6116.527', '6116.202'], ['6116.16', '6116.65', '6116.79', '6116.78', '6116.205', '6116.41', '6116.462', '6116.212', '6116.47', '6116.100', '6116.443', '6116.26', '6116.516', '6116.39', '6116.96', '6116.107', '6116.235', '6116.525', '6116.460', '6116.25', '6116.67', '6116.139', '6116.22', '6116.596', '6116.594', '6116.491', '6116.144', '6116.72', '6116.238'], ['6116.94', '6116.634', '6116.654', '6116.502', '6116.504', '6116.118', '6116.146', '6116.101', '6116.197', '6116.112']]","['Cb2', 'Cb4', 'Cb3', 'Cb1']","[['6116.17', '6116.636', '6116.650', '6116.570', '6116.540', '6116.582', '6116.626', '6116.624', '6116.548', '6116.622', '6116.546', '6116.580', '6116.578', '6116.544', '6116.447', '6116.616', '6116.563', '6116.591', '6116.449', '6116.618', '6116.567', '6116.565', '6116.6', '6116.702', '6116.676', '6116.129', '6116.508', '6116.506', '6116.686', '6116.684', '6116.550', '6116.559', '6116.678', '6116.127', '6116.522', '6116.520', '6116.12', '6116.35', '6116.116', '6116.37', '6116.75', '6116.553', '6116.150', '6116.556', '6116.534', '6116.203', '6116.527', '6116.202'], ['6116.94', '6116.634', '6116.654', '6116.502', '6116.504', '6116.118', '6116.146', '6116.101', '6116.197', '6116.112'], ['6116.16', '6116.65', '6116.79', '6116.78', '6116.205', '6116.41', '6116.462', '6116.212', '6116.47', '6116.100', '6116.443', '6116.26', '6116.516', '6116.39', '6116.96', '6116.107', '6116.235', '6116.525', '6116.460', '6116.25', '6116.67', '6116.139', '6116.22', '6116.596', '6116.594', '6116.491', '6116.144', '6116.72', '6116.238'], ['6116.2', '6116.482', '6116.664', '6116.486', '6116.226', '6116.480', '6116.474', '6116.478', '6116.476', '6116.50', '6116.561', '6116.531', '6116.161', '6116.620', '6116.54', '6116.529', '6116.153', '6116.53', '6116.151', '6116.8', '6116.488']]"
6116,6116.1,weakening,small to large,con-branches,"['Cb1', 'Cb2', 'Cb3', 'Cb4']","[['6116.2', '6116.482', '6116.664', '6116.486', '6116.226', '6116.480', '6116.474', '6116.478', '6116.476', '6116.50', '6116.561', '6116.531', '6116.161', '6116.620', '6116.54', '6116.529', '6116.153', '6116.53', '6116.151', '6116.8', '6116.488'], ['6116.17', '6116.636', '6116.650', '6116.570', '6116.540', '6116.582', '6116.626', '6116.624', '6116.548', '6116.622', '6116.546', '6116.580', '6116.578', '6116.544', '6116.447', '6116.616', '6116.563', '6116.591', '6116.449', '6116.618', '6116.567', '6116.565', '6116.6', '6116.702', '6116.676', '6116.129', '6116.508', '6116.506', '6116.686', '6116.684', '6116.550', '6116.559', '6116.678', '6116.127', '6116.522', '6116.520', '6116.12', '6116.35', '6116.116', '6116.37', '6116.75', '6116.553', '6116.150', '6116.556', '6116.534', '6116.203', '6116.527', '6116.202'], ['6116.16', '6116.65', '6116.79', '6116.78', '6116.205', '6116.41', '6116.462', '6116.212', '6116.47', '6116.100', '6116.443', '6116.26', '6116.516', '6116.39', '6116.96', '6116.107', '6116.235', '6116.525', '6116.460', '6116.25', '6116.67', '6116.139', '6116.22', '6116.596', '6116.594', '6116.491', '6116.144', '6116.72', '6116.238'], ['6116.94', '6116.634', '6116.654', '6116.502', '6116.504', '6116.118', '6116.146', '6116.101', '6116.197', '6116.112']]","['Cb4', 'Cb1', 'Cb3', 'Cb2']","[['6116.94', '6116.634', '6116.654', '6116.502', '6116.504', '6116.118', '6116.146', '6116.101', '6116.197', '6116.112'], ['6116.2', '6116.482', '6116.664', '6116.486', '6116.226', '6116.480', '6116.474', '6116.478', '6116.476', '6116.50', '6116.561', '6116.531', '6116.161', '6116.620', '6116.54', '6116.529', '6116.153', '6116.53', '6116.151', '6116.8', '6116.488'], ['6116.16', '6116.65', '6116.79', '6116.78', '6116.205', '6116.41', '6116.462', '6116.212', '6116.47', '6116.100', '6116.443', '6116.26', '6116.516', '6116.39', '6116.96', '6116.107', '6116.235', '6116.525', '6116.460', '6116.25', '6116.67', '6116.139', '6116.22', '6116.596', '6116.594', '6116.491', '6116.144', '6116.72', '6116.238'], ['6116.17', '6116.636', '6116.650', '6116.570', '6116.540', '6116.582', '6116.626', '6116.624', '6116.548', '6116.622', '6116.546', '6116.580', '6116.578', '6116.544', '6116.447', '6116.616', '6116.563', '6116.591', '6116.449', '6116.618', '6116.567', '6116.565', '6116.6', '6116.702', '6116.676', '6116.129', '6116.508', '6116.506', '6116.686', '6116.684', '6116.550', '6116.559', '6116.678', '6116.127', '6116.522', '6116.520', '6116.12', '6116.35', '6116.116', '6116.37', '6116.75', '6116.553', '6116.150', '6116.556', '6116.534', '6116.203', '6116.527', '6116.202']]"
6116,6116.1,weakening,weak to strong,unweakened pro-branches,"['UnWPb1', 'UnWPb2', 'UnWPb3', 'UnWPb4', 'UnWPb5']","[['6116.3', '6116.42'], ['6116.4', '6116.122'], ['6116.40', '6116.7', '6116.5', '6116.204', '6116.164', '6116.259', '6116.169'], ['6116.55', '6116.538', '6116.536', '6116.600'], ['6116.656', '6116.696', '6116.694', '6116.692']]","['UnWPb4', 'UnWPb1', 'UnWPb2', 'UnWPb3', 'UnWPb5']","[['6116.55', '6116.538', '6116.536', '6116.600'], ['6116.3', '6116.42'], ['6116.4', '6116.122'], ['6116.40', '6116.7', '6116.5', '6116.204', '6116.164', '6116.259', '6116.169'], ['6116.656', '6116.696', '6116.694', '6116.692']]"
6116,6116.1,weakening,strong to weak,unweakened pro-branches,"['UnWPb1', 'UnWPb2', 'UnWPb3', 'UnWPb4', 'UnWPb5']","[['6116.3', '6116.42'], ['6116.4', '6116.122'], ['6116.40', '6116.7', '6116.5', '6116.204', '6116.164', '6116.259', '6116.169'], ['6116.55', '6116.538', '6116.536', '6116.600'], ['6116.656', '6116.696', '6116.694', '6116.692']]","['UnWPb5', 'UnWPb3', 'UnWPb2', 'UnWPb1', 'UnWPb4']","[['6116.656', '6116.696', '6116.694', '6116.692'], ['6116.40', '6116.7', '6116.5', '6116.204', '6116.164', '6116.259', '6116.169'], ['6116.4', '6116.122'], ['6116.3', '6116.42'], ['6116.55', '6116.538', '6116.536', '6116.600']]"
6116,6116.1,weakening,small to large,unweakened pro-branches,"['UnWPb1', 'UnWPb2', 'UnWPb3', 'UnWPb4', 'UnWPb5']","[['6116.3', '6116.42'], ['6116.4', '6116.122'], ['6116.40', '6116.7', '6116.5', '6116.204', '6116.164', '6116.259', '6116.169'], ['6116.55', '6116.538', '6116.536', '6116.600'], ['6116.656', '6116.696', '6116.694', '6116.692']]","['UnWPb1', 'UnWPb2', 'UnWPb4', 'UnWPb5', 'UnWPb3']","[['6116.3', '6116.42'], ['6116.4', '6116.122'], ['6116.55', '6116.538', '6116.536', '6116.600'], ['6116.656', '6116.696', '6116.694', '6116.692'], ['6116.40', '6116.7', '6116.5', '6116.204', '6116.164', '6116.259', '6116.169']]"
6116,6116.1,weakening,weak to strong,unweakened con-branches,"['UnWCb1', 'UnWCb2', 'UnWCb3', 'UnWCb4']","[['6116.2', '6116.474', '6116.476', '6116.50', '6116.561', '6116.531'], ['6116.17', '6116.540', '6116.546', '6116.580', '6116.578', '6116.544', '6116.6', '6116.676', '6116.129', '6116.508', '6116.550', '6116.127', '6116.522', '6116.37', '6116.203', '6116.202'], ['6116.16', '6116.41', '6116.462', '6116.67', '6116.139'], ['6116.94', '6116.502', '6116.504', '6116.118', '6116.146']]","['UnWCb1', 'UnWCb3', 'UnWCb4', 'UnWCb2']","[['6116.2', '6116.474', '6116.476', '6116.50', '6116.561', '6116.531'], ['6116.16', '6116.41', '6116.462', '6116.67', '6116.139'], ['6116.94', '6116.502', '6116.504', '6116.118', '6116.146'], ['6116.17', '6116.540', '6116.546', '6116.580', '6116.578', '6116.544', '6116.6', '6116.676', '6116.129', '6116.508', '6116.550', '6116.127', '6116.522', '6116.37', '6116.203', '6116.202']]"
