debate_id,t_id,direction,heuristic,category,branches_abv,branches,ranking_abv,ranking
43249,43249.3,weakening,weak to strong,pro-branches,"['Pb1', 'Pb2', 'Pb3']","[['43249.9', '43249.336', '43249.442', '43249.448', '43249.446', '43249.508', '43249.504', '43249.506', '43249.444', '43249.348', '43249.461', '43249.330', '43249.493', '43249.383', '43249.381', '43249.438', '43249.353', '43249.334', '43249.346', '43249.350', '43249.359', '43249.344', '43249.525', '43249.33', '43249.332', '43249.180', '43249.361', '43249.217', '43249.357'], ['43249.151', '43249.368', '43249.372', '43249.370', '43249.275', '43249.517', '43249.523', '43249.527', '43249.521', '43249.519', '43249.385', '43249.374', '43249.167', '43249.17', '43249.163', '43249.169', '43249.165', '43249.489', '43249.482', '43249.484', '43249.363', '43249.486', '43249.171', '43249.173'], ['43249.159', '43249.397', '43249.403', '43249.307', '43249.294', '43249.319', '43249.309', '43249.321', '43249.515', '43249.315', '43249.491', '43249.311', '43249.313', '43249.256', '43249.399', '43249.401', '43249.103', '43249.41', '43249.324', '43249.501', '43249.49', '43249.61', '43249.339', '43249.341', '43249.327']]","['Pb1', 'Pb3', 'Pb2']","[['43249.9', '43249.336', '43249.442', '43249.448', '43249.446', '43249.508', '43249.504', '43249.506', '43249.444', '43249.348', '43249.461', '43249.330', '43249.493', '43249.383', '43249.381', '43249.438', '43249.353', '43249.334', '43249.346', '43249.350', '43249.359', '43249.344', '43249.525', '43249.33', '43249.332', '43249.180', '43249.361', '43249.217', '43249.357'], ['43249.159', '43249.397', '43249.403', '43249.307', '43249.294', '43249.319', '43249.309', '43249.321', '43249.515', '43249.315', '43249.491', '43249.311', '43249.313', '43249.256', '43249.399', '43249.401', '43249.103', '43249.41', '43249.324', '43249.501', '43249.49', '43249.61', '43249.339', '43249.341', '43249.327'], ['43249.151', '43249.368', '43249.372', '43249.370', '43249.275', '43249.517', '43249.523', '43249.527', '43249.521', '43249.519', '43249.385', '43249.374', '43249.167', '43249.17', '43249.163', '43249.169', '43249.165', '43249.489', '43249.482', '43249.484', '43249.363', '43249.486', '43249.171', '43249.173']]"
43249,43249.3,weakening,strong to weak,pro-branches,"['Pb1', 'Pb2', 'Pb3']","[['43249.9', '43249.336', '43249.442', '43249.448', '43249.446', '43249.508', '43249.504', '43249.506', '43249.444', '43249.348', '43249.461', '43249.330', '43249.493', '43249.383', '43249.381', '43249.438', '43249.353', '43249.334', '43249.346', '43249.350', '43249.359', '43249.344', '43249.525', '43249.33', '43249.332', '43249.180', '43249.361', '43249.217', '43249.357'], ['43249.151', '43249.368', '43249.372', '43249.370', '43249.275', '43249.517', '43249.523', '43249.527', '43249.521', '43249.519', '43249.385', '43249.374', '43249.167', '43249.17', '43249.163', '43249.169', '43249.165', '43249.489', '43249.482', '43249.484', '43249.363', '43249.486', '43249.171', '43249.173'], ['43249.159', '43249.397', '43249.403', '43249.307', '43249.294', '43249.319', '43249.309', '43249.321', '43249.515', '43249.315', '43249.491', '43249.311', '43249.313', '43249.256', '43249.399', '43249.401', '43249.103', '43249.41', '43249.324', '43249.501', '43249.49', '43249.61', '43249.339', '43249.341', '43249.327']]","['Pb2', 'Pb3', 'Pb1']","[['43249.151', '43249.368', '43249.372', '43249.370', '43249.275', '43249.517', '43249.523', '43249.527', '43249.521', '43249.519', '43249.385', '43249.374', '43249.167', '43249.17', '43249.163', '43249.169', '43249.165', '43249.489', '43249.482', '43249.484', '43249.363', '43249.486', '43249.171', '43249.173'], ['43249.159', '43249.397', '43249.403', '43249.307', '43249.294', '43249.319', '43249.309', '43249.321', '43249.515', '43249.315', '43249.491', '43249.311', '43249.313', '43249.256', '43249.399', '43249.401', '43249.103', '43249.41', '43249.324', '43249.501', '43249.49', '43249.61', '43249.339', '43249.341', '43249.327'], ['43249.9', '43249.336', '43249.442', '43249.448', '43249.446', '43249.508', '43249.504', '43249.506', '43249.444', '43249.348', '43249.461', '43249.330', '43249.493', '43249.383', '43249.381', '43249.438', '43249.353', '43249.334', '43249.346', '43249.350', '43249.359', '43249.344', '43249.525', '43249.33', '43249.332', '43249.180', '43249.361', '43249.217', '43249.357']]"
43249,43249.3,weakening,small to large,pro-branches,"['Pb1', 'Pb2', 'Pb3']","[['43249.9', '43249.336', '43249.442', '43249.448', '43249.446', '43249.508', '43249.504', '43249.506', '43249.444', '43249.348', '43249.461', '43249.330', '43249.493', '43249.383', '43249.381', '43249.438', '43249.353', '43249.334', '43249.346', '43249.350', '43249.359', '43249.344', '43249.525', '43249.33', '43249.332', '43249.180', '43249.361', '43249.217', '43249.357'], ['43249.151', '43249.368', '43249.372', '43249.370', '43249.275', '43249.517', '43249.523', '43249.527', '43249.521', '43249.519', '43249.385', '43249.374', '43249.167', '43249.17', '43249.163', '43249.169', '43249.165', '43249.489', '43249.482', '43249.484', '43249.363', '43249.486', '43249.171', '43249.173'], ['43249.159', '43249.397', '43249.403', '43249.307', '43249.294', '43249.319', '43249.309', '43249.321', '43249.515', '43249.315', '43249.491', '43249.311', '43249.313', '43249.256', '43249.399', '43249.401', '43249.103', '43249.41', '43249.324', '43249.501', '43249.49', '43249.61', '43249.339', '43249.341', '43249.327']]","['Pb2', 'Pb3', 'Pb1']","[['43249.151', '43249.368', '43249.372', '43249.370', '43249.275', '43249.517', '43249.523', '43249.527', '43249.521', '43249.519', '43249.385', '43249.374', '43249.167', '43249.17', '43249.163', '43249.169', '43249.165', '43249.489', '43249.482', '43249.484', '43249.363', '43249.486', '43249.171', '43249.173'], ['43249.159', '43249.397', '43249.403', '43249.307', '43249.294', '43249.319', '43249.309', '43249.321', '43249.515', '43249.315', '43249.491', '43249.311', '43249.313', '43249.256', '43249.399', '43249.401', '43249.103', '43249.41', '43249.324', '43249.501', '43249.49', '43249.61', '43249.339', '43249.341', '43249.327'], ['43249.9', '43249.336', '43249.442', '43249.448', '43249.446', '43249.508', '43249.504', '43249.506', '43249.444', '43249.348', '43249.461', '43249.330', '43249.493', '43249.383', '43249.381', '43249.438', '43249.353', '43249.334', '43249.346', '43249.350', '43249.359', '43249.344', '43249.525', '43249.33', '43249.332', '43249.180', '43249.361', '43249.217', '43249.357']]"
43249,43249.3,weakening,weak to strong,con-branches,"['Cb1', 'Cb2', 'Cb3']","[['43249.153', '43249.247', '43249.5', '43249.301', '43249.303', '43249.305', '43249.262', '43249.260', '43249.249', '43249.459', '43249.254', '43249.251', '43249.245', '43249.149', '43249.395', '43249.389', '43249.393', '43249.391', '43249.497', '43249.355', '43249.376', '43249.297'], ['43249.156', '43249.387', '43249.436', '43249.423', '43249.451', '43249.242', '43249.427', '43249.499', '43249.471', '43249.479', '43249.477', '43249.475', '43249.473', '43249.463', '43249.467', '43249.469', '43249.465', '43249.456', '43249.429', '43249.425', '43249.264', '43249.270', '43249.268', '43249.420', '43249.418', '43249.412', '43249.414', '43249.416', '43249.208', '43249.212', '43249.215', '43249.210'], ['43249.278', '43249.281', '43249.285', '43249.292', '43249.290', '43249.287', '43249.283', '43249.227', '43249.186', '43249.431', '43249.200', '43249.192', '43249.203', '43249.454', '43249.206', '43249.198', '43249.196', '43249.511', '43249.513', '43249.188', '43249.190', '43249.194', '43249.237', '43249.299', '43249.115', '43249.239', '43249.231', '43249.235', '43249.233']]","['Cb1', 'Cb3', 'Cb2']","[['43249.153', '43249.247', '43249.5', '43249.301', '43249.303', '43249.305', '43249.262', '43249.260', '43249.249', '43249.459', '43249.254', '43249.251', '43249.245', '43249.149', '43249.395', '43249.389', '43249.393', '43249.391', '43249.497', '43249.355', '43249.376', '43249.297'], ['43249.278', '43249.281', '43249.285', '43249.292', '43249.290', '43249.287', '43249.283', '43249.227', '43249.186', '43249.431', '43249.200', '43249.192', '43249.203', '43249.454', '43249.206', '43249.198', '43249.196', '43249.511', '43249.513', '43249.188', '43249.190', '43249.194', '43249.237', '43249.299', '43249.115', '43249.239', '43249.231', '43249.235', '43249.233'], ['43249.156', '43249.387', '43249.436', '43249.423', '43249.451', '43249.242', '43249.427', '43249.499', '43249.471', '43249.479', '43249.477', '43249.475', '43249.473', '43249.463', '43249.467', '43249.469', '43249.465', '43249.456', '43249.429', '43249.425', '43249.264', '43249.270', '43249.268', '43249.420', '43249.418', '43249.412', '43249.414', '43249.416', '43249.208', '43249.212', '43249.215', '43249.210']]"
43249,43249.3,weakening,strong to weak,con-branches,"['Cb1', 'Cb2', 'Cb3']","[['43249.153', '43249.247', '43249.5', '43249.301', '43249.303', '43249.305', '43249.262', '43249.260', '43249.249', '43249.459', '43249.254', '43249.251', '43249.245', '43249.149', '43249.395', '43249.389', '43249.393', '43249.391', '43249.497', '43249.355', '43249.376', '43249.297'], ['43249.156', '43249.387', '43249.436', '43249.423', '43249.451', '43249.242', '43249.427', '43249.499', '43249.471', '43249.479', '43249.477', '43249.475', '43249.473', '43249.463', '43249.467', '43249.469', '43249.465', '43249.456', '43249.429', '43249.425', '43249.264', '43249.270', '43249.268', '43249.420', '43249.418', '43249.412', '43249.414', '43249.416', '43249.208', '43249.212', '43249.215', '43249.210'], ['43249.278', '43249.281', '43249.285', '43249.292', '43249.290', '43249.287', '43249.283', '43249.227', '43249.186', '43249.431', '43249.200', '43249.192', '43249.203', '43249.454', '43249.206', '43249.198', '43249.196', '43249.511', '43249.513', '43249.188', '43249.190', '43249.194', '43249.237', '43249.299', '43249.115', '43249.239', '43249.231', '43249.235', '43249.233']]","['Cb2', 'Cb3', 'Cb1']","[['43249.156', '43249.387', '43249.436', '43249.423', '43249.451', '43249.242', '43249.427', '43249.499', '43249.471', '43249.479', '43249.477', '43249.475', '43249.473', '43249.463', '43249.467', '43249.469', '43249.465', '43249.456', '43249.429', '43249.425', '43249.264', '43249.270', '43249.268', '43249.420', '43249.418', '43249.412', '43249.414', '43249.416', '43249.208', '43249.212', '43249.215', '43249.210'], ['43249.278', '43249.281', '43249.285', '43249.292', '43249.290', '43249.287', '43249.283', '43249.227', '43249.186', '43249.431', '43249.200', '43249.192', '43249.203', '43249.454', '43249.206', '43249.198', '43249.196', '43249.511', '43249.513', '43249.188', '43249.190', '43249.194', '43249.237', '43249.299', '43249.115', '43249.239', '43249.231', '43249.235', '43249.233'], ['43249.153', '43249.247', '43249.5', '43249.301', '43249.303', '43249.305', '43249.262', '43249.260', '43249.249', '43249.459', '43249.254', '43249.251', '43249.245', '43249.149', '43249.395', '43249.389', '43249.393', '43249.391', '43249.497', '43249.355', '43249.376', '43249.297']]"
43249,43249.3,weakening,small to large,con-branches,"['Cb1', 'Cb2', 'Cb3']","[['43249.153', '43249.247', '43249.5', '43249.301', '43249.303', '43249.305', '43249.262', '43249.260', '43249.249', '43249.459', '43249.254', '43249.251', '43249.245', '43249.149', '43249.395', '43249.389', '43249.393', '43249.391', '43249.497', '43249.355', '43249.376', '43249.297'], ['43249.156', '43249.387', '43249.436', '43249.423', '43249.451', '43249.242', '43249.427', '43249.499', '43249.471', '43249.479', '43249.477', '43249.475', '43249.473', '43249.463', '43249.467', '43249.469', '43249.465', '43249.456', '43249.429', '43249.425', '43249.264', '43249.270', '43249.268', '43249.420', '43249.418', '43249.412', '43249.414', '43249.416', '43249.208', '43249.212', '43249.215', '43249.210'], ['43249.278', '43249.281', '43249.285', '43249.292', '43249.290', '43249.287', '43249.283', '43249.227', '43249.186', '43249.431', '43249.200', '43249.192', '43249.203', '43249.454', '43249.206', '43249.198', '43249.196', '43249.511', '43249.513', '43249.188', '43249.190', '43249.194', '43249.237', '43249.299', '43249.115', '43249.239', '43249.231', '43249.235', '43249.233']]","['Cb1', 'Cb3', 'Cb2']","[['43249.153', '43249.247', '43249.5', '43249.301', '43249.303', '43249.305', '43249.262', '43249.260', '43249.249', '43249.459', '43249.254', '43249.251', '43249.245', '43249.149', '43249.395', '43249.389', '43249.393', '43249.391', '43249.497', '43249.355', '43249.376', '43249.297'], ['43249.278', '43249.281', '43249.285', '43249.292', '43249.290', '43249.287', '43249.283', '43249.227', '43249.186', '43249.431', '43249.200', '43249.192', '43249.203', '43249.454', '43249.206', '43249.198', '43249.196', '43249.511', '43249.513', '43249.188', '43249.190', '43249.194', '43249.237', '43249.299', '43249.115', '43249.239', '43249.231', '43249.235', '43249.233'], ['43249.156', '43249.387', '43249.436', '43249.423', '43249.451', '43249.242', '43249.427', '43249.499', '43249.471', '43249.479', '43249.477', '43249.475', '43249.473', '43249.463', '43249.467', '43249.469', '43249.465', '43249.456', '43249.429', '43249.425', '43249.264', '43249.270', '43249.268', '43249.420', '43249.418', '43249.412', '43249.414', '43249.416', '43249.208', '43249.212', '43249.215', '43249.210']]"
43249,43249.3,weakening,weak to strong,unweakened pro-branches,"['UnWPb1', 'UnWPb2', 'UnWPb3']","[['43249.9', '43249.180'], ['43249.151', '43249.368', '43249.370', '43249.167', '43249.17', '43249.163'], ['43249.159', '43249.397', '43249.256', '43249.399']]","['UnWPb1', 'UnWPb3', 'UnWPb2']","[['43249.9', '43249.180'], ['43249.159', '43249.397', '43249.256', '43249.399'], ['43249.151', '43249.368', '43249.370', '43249.167', '43249.17', '43249.163']]"
43249,43249.3,weakening,strong to weak,unweakened pro-branches,"['UnWPb1', 'UnWPb2', 'UnWPb3']","[['43249.9', '43249.180'], ['43249.151', '43249.368', '43249.370', '43249.167', '43249.17', '43249.163'], ['43249.159', '43249.397', '43249.256', '43249.399']]","['UnWPb2', 'UnWPb3', 'UnWPb1']","[['43249.151', '43249.368', '43249.370', '43249.167', '43249.17', '43249.163'], ['43249.159', '43249.397', '43249.256', '43249.399'], ['43249.9', '43249.180']]"
43249,43249.3,weakening,small to large,unweakened pro-branches,"['UnWPb1', 'UnWPb2', 'UnWPb3']","[['43249.9', '43249.180'], ['43249.151', '43249.368', '43249.370', '43249.167', '43249.17', '43249.163'], ['43249.159', '43249.397', '43249.256', '43249.399']]","['UnWPb1', 'UnWPb3', 'UnWPb2']","[['43249.9', '43249.180'], ['43249.159', '43249.397', '43249.256', '43249.399'], ['43249.151', '43249.368', '43249.370', '43249.167', '43249.17', '43249.163']]"
43249,43249.3,weakening,weak to strong,unweakened con-branches,"['UnWCb1', 'UnWCb2', 'UnWCb3']","[['43249.153', '43249.149', '43249.395', '43249.297'], ['43249.156', '43249.387', '43249.436', '43249.208', '43249.210'], ['43249.278', '43249.227', '43249.186', '43249.431', '43249.200', '43249.237', '43249.115', '43249.239']]","['UnWCb1', 'UnWCb3', 'UnWCb2']","[['43249.153', '43249.149', '43249.395', '43249.297'], ['43249.278', '43249.227', '43249.186', '43249.431', '43249.200', '43249.237', '43249.115', '43249.239'], ['43249.156', '43249.387', '43249.436', '43249.208', '43249.210']]"
