debate_id,t_id,direction,heuristic,category,branches_abv,branches,ranking_abv,ranking
35336,35336.3,strengthening,weak to strong,pro-branches,"['Pb1', 'Pb2']","[['35336.5', '35336.317', '35336.760', '35336.764', '35336.762', '35336.569', '35336.752', '35336.748', '35336.571', '35336.607', '35336.614', '35336.286', '35336.128', '35336.319', '35336.321', '35336.178', '35336.786', '35336.76', '35336.650', '35336.566', '35336.366', '35336.162', '35336.560', '35336.564', '35336.368', '35336.597', '35336.754', '35336.750', '35336.11', '35336.374', '35336.405', '35336.376', '35336.506', '35336.372', '35336.510', '35336.370', '35336.407', '35336.288', '35336.766', '35336.595', '35336.27', '35336.323', '35336.304', '35336.23', '35336.9', '35336.29', '35336.25', '35336.768', '35336.626', '35336.378', '35336.579', '35336.21', '35336.17', '35336.816', '35336.814', '35336.526', '35336.115', '35336.168', '35336.117', '35336.166', '35336.778', '35336.601', '35336.111', '35336.774', '35336.772', '35336.113', '35336.19'], ['35336.605', '35336.90', '35336.170', '35336.790', '35336.709', '35336.707', '35336.94', '35336.528', '35336.457', '35336.471', '35336.422', '35336.416', '35336.420', '35336.698', '35336.434', '35336.428', '35336.92', '35336.788', '35336.665', '35336.223', '35336.609', '35336.587', '35336.7', '35336.130', '35336.15', '35336.84', '35336.86', '35336.33', '35336.121', '35336.123', '35336.58', '35336.62', '35336.60', '35336.542', '35336.756', '35336.556']]","['Pb1', 'Pb2']","[['35336.5', '35336.317', '35336.760', '35336.764', '35336.762', '35336.569', '35336.752', '35336.748', '35336.571', '35336.607', '35336.614', '35336.286', '35336.128', '35336.319', '35336.321', '35336.178', '35336.786', '35336.76', '35336.650', '35336.566', '35336.366', '35336.162', '35336.560', '35336.564', '35336.368', '35336.597', '35336.754', '35336.750', '35336.11', '35336.374', '35336.405', '35336.376', '35336.506', '35336.372', '35336.510', '35336.370', '35336.407', '35336.288', '35336.766', '35336.595', '35336.27', '35336.323', '35336.304', '35336.23', '35336.9', '35336.29', '35336.25', '35336.768', '35336.626', '35336.378', '35336.579', '35336.21', '35336.17', '35336.816', '35336.814', '35336.526', '35336.115', '35336.168', '35336.117', '35336.166', '35336.778', '35336.601', '35336.111', '35336.774', '35336.772', '35336.113', '35336.19'], ['35336.605', '35336.90', '35336.170', '35336.790', '35336.709', '35336.707', '35336.94', '35336.528', '35336.457', '35336.471', '35336.422', '35336.416', '35336.420', '35336.698', '35336.434', '35336.428', '35336.92', '35336.788', '35336.665', '35336.223', '35336.609', '35336.587', '35336.7', '35336.130', '35336.15', '35336.84', '35336.86', '35336.33', '35336.121', '35336.123', '35336.58', '35336.62', '35336.60', '35336.542', '35336.756', '35336.556']]"
35336,35336.3,strengthening,strong to weak,pro-branches,"['Pb1', 'Pb2']","[['35336.5', '35336.317', '35336.760', '35336.764', '35336.762', '35336.569', '35336.752', '35336.748', '35336.571', '35336.607', '35336.614', '35336.286', '35336.128', '35336.319', '35336.321', '35336.178', '35336.786', '35336.76', '35336.650', '35336.566', '35336.366', '35336.162', '35336.560', '35336.564', '35336.368', '35336.597', '35336.754', '35336.750', '35336.11', '35336.374', '35336.405', '35336.376', '35336.506', '35336.372', '35336.510', '35336.370', '35336.407', '35336.288', '35336.766', '35336.595', '35336.27', '35336.323', '35336.304', '35336.23', '35336.9', '35336.29', '35336.25', '35336.768', '35336.626', '35336.378', '35336.579', '35336.21', '35336.17', '35336.816', '35336.814', '35336.526', '35336.115', '35336.168', '35336.117', '35336.166', '35336.778', '35336.601', '35336.111', '35336.774', '35336.772', '35336.113', '35336.19'], ['35336.605', '35336.90', '35336.170', '35336.790', '35336.709', '35336.707', '35336.94', '35336.528', '35336.457', '35336.471', '35336.422', '35336.416', '35336.420', '35336.698', '35336.434', '35336.428', '35336.92', '35336.788', '35336.665', '35336.223', '35336.609', '35336.587', '35336.7', '35336.130', '35336.15', '35336.84', '35336.86', '35336.33', '35336.121', '35336.123', '35336.58', '35336.62', '35336.60', '35336.542', '35336.756', '35336.556']]","['Pb2', 'Pb1']","[['35336.605', '35336.90', '35336.170', '35336.790', '35336.709', '35336.707', '35336.94', '35336.528', '35336.457', '35336.471', '35336.422', '35336.416', '35336.420', '35336.698', '35336.434', '35336.428', '35336.92', '35336.788', '35336.665', '35336.223', '35336.609', '35336.587', '35336.7', '35336.130', '35336.15', '35336.84', '35336.86', '35336.33', '35336.121', '35336.123', '35336.58', '35336.62', '35336.60', '35336.542', '35336.756', '35336.556'], ['35336.5', '35336.317', '35336.760', '35336.764', '35336.762', '35336.569', '35336.752', '35336.748', '35336.571', '35336.607', '35336.614', '35336.286', '35336.128', '35336.319', '35336.321', '35336.178', '35336.786', '35336.76', '35336.650', '35336.566', '35336.366', '35336.162', '35336.560', '35336.564', '35336.368', '35336.597', '35336.754', '35336.750', '35336.11', '35336.374', '35336.405', '35336.376', '35336.506', '35336.372', '35336.510', '35336.370', '35336.407', '35336.288', '35336.766', '35336.595', '35336.27', '35336.323', '35336.304', '35336.23', '35336.9', '35336.29', '35336.25', '35336.768', '35336.626', '35336.378', '35336.579', '35336.21', '35336.17', '35336.816', '35336.814', '35336.526', '35336.115', '35336.168', '35336.117', '35336.166', '35336.778', '35336.601', '35336.111', '35336.774', '35336.772', '35336.113', '35336.19']]"
35336,35336.3,strengthening,small to large,pro-branches,"['Pb1', 'Pb2']","[['35336.5', '35336.317', '35336.760', '35336.764', '35336.762', '35336.569', '35336.752', '35336.748', '35336.571', '35336.607', '35336.614', '35336.286', '35336.128', '35336.319', '35336.321', '35336.178', '35336.786', '35336.76', '35336.650', '35336.566', '35336.366', '35336.162', '35336.560', '35336.564', '35336.368', '35336.597', '35336.754', '35336.750', '35336.11', '35336.374', '35336.405', '35336.376', '35336.506', '35336.372', '35336.510', '35336.370', '35336.407', '35336.288', '35336.766', '35336.595', '35336.27', '35336.323', '35336.304', '35336.23', '35336.9', '35336.29', '35336.25', '35336.768', '35336.626', '35336.378', '35336.579', '35336.21', '35336.17', '35336.816', '35336.814', '35336.526', '35336.115', '35336.168', '35336.117', '35336.166', '35336.778', '35336.601', '35336.111', '35336.774', '35336.772', '35336.113', '35336.19'], ['35336.605', '35336.90', '35336.170', '35336.790', '35336.709', '35336.707', '35336.94', '35336.528', '35336.457', '35336.471', '35336.422', '35336.416', '35336.420', '35336.698', '35336.434', '35336.428', '35336.92', '35336.788', '35336.665', '35336.223', '35336.609', '35336.587', '35336.7', '35336.130', '35336.15', '35336.84', '35336.86', '35336.33', '35336.121', '35336.123', '35336.58', '35336.62', '35336.60', '35336.542', '35336.756', '35336.556']]","['Pb2', 'Pb1']","[['35336.605', '35336.90', '35336.170', '35336.790', '35336.709', '35336.707', '35336.94', '35336.528', '35336.457', '35336.471', '35336.422', '35336.416', '35336.420', '35336.698', '35336.434', '35336.428', '35336.92', '35336.788', '35336.665', '35336.223', '35336.609', '35336.587', '35336.7', '35336.130', '35336.15', '35336.84', '35336.86', '35336.33', '35336.121', '35336.123', '35336.58', '35336.62', '35336.60', '35336.542', '35336.756', '35336.556'], ['35336.5', '35336.317', '35336.760', '35336.764', '35336.762', '35336.569', '35336.752', '35336.748', '35336.571', '35336.607', '35336.614', '35336.286', '35336.128', '35336.319', '35336.321', '35336.178', '35336.786', '35336.76', '35336.650', '35336.566', '35336.366', '35336.162', '35336.560', '35336.564', '35336.368', '35336.597', '35336.754', '35336.750', '35336.11', '35336.374', '35336.405', '35336.376', '35336.506', '35336.372', '35336.510', '35336.370', '35336.407', '35336.288', '35336.766', '35336.595', '35336.27', '35336.323', '35336.304', '35336.23', '35336.9', '35336.29', '35336.25', '35336.768', '35336.626', '35336.378', '35336.579', '35336.21', '35336.17', '35336.816', '35336.814', '35336.526', '35336.115', '35336.168', '35336.117', '35336.166', '35336.778', '35336.601', '35336.111', '35336.774', '35336.772', '35336.113', '35336.19']]"
35336,35336.3,strengthening,weak to strong,con-branches,"['Cb1', 'Cb2']","[['35336.53', '35336.358', '35336.792', '35336.573', '35336.575', '35336.342', '35336.801', '35336.795', '35336.386', '35336.685', '35336.388', '35336.401', '35336.241', '35336.530', '35336.243', '35336.680', '35336.683', '35336.273', '35336.593', '35336.409', '35336.346', '35336.348', '35336.356', '35336.344', '35336.42', '35336.64', '35336.257', '35336.259', '35336.68', '35336.66', '35336.46', '35336.783', '35336.49', '35336.51', '35336.44', '35336.70', '35336.799', '35336.797', '35336.217', '35336.692', '35336.56', '35336.150', '35336.140', '35336.276', '35336.278', '35336.227', '35336.263', '35336.327', '35336.265', '35336.247', '35336.336', '35336.329', '35336.233', '35336.352', '35336.354', '35336.340', '35336.338', '35336.231', '35336.251', '35336.229', '35336.249', '35336.213', '35336.219', '35336.215'], ['35336.581', '35336.734', '35336.806', '35336.583', '35336.758', '35336.723', '35336.746', '35336.725', '35336.599', '35336.803', '35336.729', '35336.727', '35336.731', '35336.74', '35336.80', '35336.189', '35336.455', '35336.206', '35336.311', '35336.146', '35336.82', '35336.191', '35336.183', '35336.185', '35336.309', '35336.148', '35336.158', '35336.315', '35336.313', '35336.102', '35336.104', '35336.490', '35336.208', '35336.138', '35336.136', '35336.325', '35336.290', '35336.176', '35336.106', '35336.292', '35336.108', '35336.496']]","['Cb1', 'Cb2']","[['35336.53', '35336.358', '35336.792', '35336.573', '35336.575', '35336.342', '35336.801', '35336.795', '35336.386', '35336.685', '35336.388', '35336.401', '35336.241', '35336.530', '35336.243', '35336.680', '35336.683', '35336.273', '35336.593', '35336.409', '35336.346', '35336.348', '35336.356', '35336.344', '35336.42', '35336.64', '35336.257', '35336.259', '35336.68', '35336.66', '35336.46', '35336.783', '35336.49', '35336.51', '35336.44', '35336.70', '35336.799', '35336.797', '35336.217', '35336.692', '35336.56', '35336.150', '35336.140', '35336.276', '35336.278', '35336.227', '35336.263', '35336.327', '35336.265', '35336.247', '35336.336', '35336.329', '35336.233', '35336.352', '35336.354', '35336.340', '35336.338', '35336.231', '35336.251', '35336.229', '35336.249', '35336.213', '35336.219', '35336.215'], ['35336.581', '35336.734', '35336.806', '35336.583', '35336.758', '35336.723', '35336.746', '35336.725', '35336.599', '35336.803', '35336.729', '35336.727', '35336.731', '35336.74', '35336.80', '35336.189', '35336.455', '35336.206', '35336.311', '35336.146', '35336.82', '35336.191', '35336.183', '35336.185', '35336.309', '35336.148', '35336.158', '35336.315', '35336.313', '35336.102', '35336.104', '35336.490', '35336.208', '35336.138', '35336.136', '35336.325', '35336.290', '35336.176', '35336.106', '35336.292', '35336.108', '35336.496']]"
35336,35336.3,strengthening,strong to weak,con-branches,"['Cb1', 'Cb2']","[['35336.53', '35336.358', '35336.792', '35336.573', '35336.575', '35336.342', '35336.801', '35336.795', '35336.386', '35336.685', '35336.388', '35336.401', '35336.241', '35336.530', '35336.243', '35336.680', '35336.683', '35336.273', '35336.593', '35336.409', '35336.346', '35336.348', '35336.356', '35336.344', '35336.42', '35336.64', '35336.257', '35336.259', '35336.68', '35336.66', '35336.46', '35336.783', '35336.49', '35336.51', '35336.44', '35336.70', '35336.799', '35336.797', '35336.217', '35336.692', '35336.56', '35336.150', '35336.140', '35336.276', '35336.278', '35336.227', '35336.263', '35336.327', '35336.265', '35336.247', '35336.336', '35336.329', '35336.233', '35336.352', '35336.354', '35336.340', '35336.338', '35336.231', '35336.251', '35336.229', '35336.249', '35336.213', '35336.219', '35336.215'], ['35336.581', '35336.734', '35336.806', '35336.583', '35336.758', '35336.723', '35336.746', '35336.725', '35336.599', '35336.803', '35336.729', '35336.727', '35336.731', '35336.74', '35336.80', '35336.189', '35336.455', '35336.206', '35336.311', '35336.146', '35336.82', '35336.191', '35336.183', '35336.185', '35336.309', '35336.148', '35336.158', '35336.315', '35336.313', '35336.102', '35336.104', '35336.490', '35336.208', '35336.138', '35336.136', '35336.325', '35336.290', '35336.176', '35336.106', '35336.292', '35336.108', '35336.496']]","['Cb2', 'Cb1']","[['35336.581', '35336.734', '35336.806', '35336.583', '35336.758', '35336.723', '35336.746', '35336.725', '35336.599', '35336.803', '35336.729', '35336.727', '35336.731', '35336.74', '35336.80', '35336.189', '35336.455', '35336.206', '35336.311', '35336.146', '35336.82', '35336.191', '35336.183', '35336.185', '35336.309', '35336.148', '35336.158', '35336.315', '35336.313', '35336.102', '35336.104', '35336.490', '35336.208', '35336.138', '35336.136', '35336.325', '35336.290', '35336.176', '35336.106', '35336.292', '35336.108', '35336.496'], ['35336.53', '35336.358', '35336.792', '35336.573', '35336.575', '35336.342', '35336.801', '35336.795', '35336.386', '35336.685', '35336.388', '35336.401', '35336.241', '35336.530', '35336.243', '35336.680', '35336.683', '35336.273', '35336.593', '35336.409', '35336.346', '35336.348', '35336.356', '35336.344', '35336.42', '35336.64', '35336.257', '35336.259', '35336.68', '35336.66', '35336.46', '35336.783', '35336.49', '35336.51', '35336.44', '35336.70', '35336.799', '35336.797', '35336.217', '35336.692', '35336.56', '35336.150', '35336.140', '35336.276', '35336.278', '35336.227', '35336.263', '35336.327', '35336.265', '35336.247', '35336.336', '35336.329', '35336.233', '35336.352', '35336.354', '35336.340', '35336.338', '35336.231', '35336.251', '35336.229', '35336.249', '35336.213', '35336.219', '35336.215']]"
35336,35336.3,strengthening,small to large,con-branches,"['Cb1', 'Cb2']","[['35336.53', '35336.358', '35336.792', '35336.573', '35336.575', '35336.342', '35336.801', '35336.795', '35336.386', '35336.685', '35336.388', '35336.401', '35336.241', '35336.530', '35336.243', '35336.680', '35336.683', '35336.273', '35336.593', '35336.409', '35336.346', '35336.348', '35336.356', '35336.344', '35336.42', '35336.64', '35336.257', '35336.259', '35336.68', '35336.66', '35336.46', '35336.783', '35336.49', '35336.51', '35336.44', '35336.70', '35336.799', '35336.797', '35336.217', '35336.692', '35336.56', '35336.150', '35336.140', '35336.276', '35336.278', '35336.227', '35336.263', '35336.327', '35336.265', '35336.247', '35336.336', '35336.329', '35336.233', '35336.352', '35336.354', '35336.340', '35336.338', '35336.231', '35336.251', '35336.229', '35336.249', '35336.213', '35336.219', '35336.215'], ['35336.581', '35336.734', '35336.806', '35336.583', '35336.758', '35336.723', '35336.746', '35336.725', '35336.599', '35336.803', '35336.729', '35336.727', '35336.731', '35336.74', '35336.80', '35336.189', '35336.455', '35336.206', '35336.311', '35336.146', '35336.82', '35336.191', '35336.183', '35336.185', '35336.309', '35336.148', '35336.158', '35336.315', '35336.313', '35336.102', '35336.104', '35336.490', '35336.208', '35336.138', '35336.136', '35336.325', '35336.290', '35336.176', '35336.106', '35336.292', '35336.108', '35336.496']]","['Cb2', 'Cb1']","[['35336.581', '35336.734', '35336.806', '35336.583', '35336.758', '35336.723', '35336.746', '35336.725', '35336.599', '35336.803', '35336.729', '35336.727', '35336.731', '35336.74', '35336.80', '35336.189', '35336.455', '35336.206', '35336.311', '35336.146', '35336.82', '35336.191', '35336.183', '35336.185', '35336.309', '35336.148', '35336.158', '35336.315', '35336.313', '35336.102', '35336.104', '35336.490', '35336.208', '35336.138', '35336.136', '35336.325', '35336.290', '35336.176', '35336.106', '35336.292', '35336.108', '35336.496'], ['35336.53', '35336.358', '35336.792', '35336.573', '35336.575', '35336.342', '35336.801', '35336.795', '35336.386', '35336.685', '35336.388', '35336.401', '35336.241', '35336.530', '35336.243', '35336.680', '35336.683', '35336.273', '35336.593', '35336.409', '35336.346', '35336.348', '35336.356', '35336.344', '35336.42', '35336.64', '35336.257', '35336.259', '35336.68', '35336.66', '35336.46', '35336.783', '35336.49', '35336.51', '35336.44', '35336.70', '35336.799', '35336.797', '35336.217', '35336.692', '35336.56', '35336.150', '35336.140', '35336.276', '35336.278', '35336.227', '35336.263', '35336.327', '35336.265', '35336.247', '35336.336', '35336.329', '35336.233', '35336.352', '35336.354', '35336.340', '35336.338', '35336.231', '35336.251', '35336.229', '35336.249', '35336.213', '35336.219', '35336.215']]"
35336,35336.3,strengthening,weak to strong,unweakened pro-branches,"['UnWPb1', 'UnWPb2']","[['35336.5', '35336.317', '35336.607', '35336.614', '35336.286', '35336.128', '35336.319', '35336.321', '35336.178', '35336.76', '35336.650', '35336.366', '35336.162', '35336.368'], ['35336.605', '35336.223', '35336.609', '35336.7', '35336.130', '35336.15', '35336.84', '35336.33', '35336.121', '35336.123']]","['UnWPb1', 'UnWPb2']","[['35336.5', '35336.317', '35336.607', '35336.614', '35336.286', '35336.128', '35336.319', '35336.321', '35336.178', '35336.76', '35336.650', '35336.366', '35336.162', '35336.368'], ['35336.605', '35336.223', '35336.609', '35336.7', '35336.130', '35336.15', '35336.84', '35336.33', '35336.121', '35336.123']]"
35336,35336.3,strengthening,strong to weak,unweakened pro-branches,"['UnWPb1', 'UnWPb2']","[['35336.5', '35336.317', '35336.607', '35336.614', '35336.286', '35336.128', '35336.319', '35336.321', '35336.178', '35336.76', '35336.650', '35336.366', '35336.162', '35336.368'], ['35336.605', '35336.223', '35336.609', '35336.7', '35336.130', '35336.15', '35336.84', '35336.33', '35336.121', '35336.123']]","['UnWPb2', 'UnWPb1']","[['35336.605', '35336.223', '35336.609', '35336.7', '35336.130', '35336.15', '35336.84', '35336.33', '35336.121', '35336.123'], ['35336.5', '35336.317', '35336.607', '35336.614', '35336.286', '35336.128', '35336.319', '35336.321', '35336.178', '35336.76', '35336.650', '35336.366', '35336.162', '35336.368']]"
35336,35336.3,strengthening,small to large,unweakened pro-branches,"['UnWPb1', 'UnWPb2']","[['35336.5', '35336.317', '35336.607', '35336.614', '35336.286', '35336.128', '35336.319', '35336.321', '35336.178', '35336.76', '35336.650', '35336.366', '35336.162', '35336.368'], ['35336.605', '35336.223', '35336.609', '35336.7', '35336.130', '35336.15', '35336.84', '35336.33', '35336.121', '35336.123']]","['UnWPb2', 'UnWPb1']","[['35336.605', '35336.223', '35336.609', '35336.7', '35336.130', '35336.15', '35336.84', '35336.33', '35336.121', '35336.123'], ['35336.5', '35336.317', '35336.607', '35336.614', '35336.286', '35336.128', '35336.319', '35336.321', '35336.178', '35336.76', '35336.650', '35336.366', '35336.162', '35336.368']]"
35336,35336.3,strengthening,weak to strong,unweakened con-branches,"['UnWCb1', 'UnWCb2']","[['35336.53', '35336.358', '35336.573', '35336.575', '35336.42', '35336.64', '35336.257', '35336.46', '35336.49', '35336.44', '35336.70', '35336.217', '35336.56', '35336.150', '35336.276', '35336.278'], ['35336.581', '35336.734', '35336.806', '35336.599', '35336.803']]","['UnWCb1', 'UnWCb2']","[['35336.53', '35336.358', '35336.573', '35336.575', '35336.42', '35336.64', '35336.257', '35336.46', '35336.49', '35336.44', '35336.70', '35336.217', '35336.56', '35336.150', '35336.276', '35336.278'], ['35336.581', '35336.734', '35336.806', '35336.599', '35336.803']]"
